,id,name,state_id,country_id,latitude,longitude
326,56527,Kabupaten Manokwari,1799,102,-0.90000000,133.75000000
327,56405,Kabupaten Fakfak,1799,102,-2.92641000,132.29608000
328,56531,Kabupaten Maybrat,1799,102,-1.21550000,132.35092000
329,56641,Kabupaten Sorong,1799,102,-1.16667000,131.50000000
330,56678,Kabupaten Teluk Wondama,1799,102,-2.70000000,134.50000000
331,56608,Kabupaten Raja Ampat,1799,102,-0.50000000,130.00000000
332,56677,Kabupaten Teluk Bintuni,1799,102,-1.88037000,133.33105000
333,56435,Kabupaten Kaimana,1799,102,-3.66093000,133.77451000
334,56799,Kota Sorong,1799,102,-0.86507000,131.25152000
335,56642,Kabupaten Sorong Selatan,1799,102,-1.50495000,132.28638000
336,56528,Kabupaten Manokwari Selatan,1799,102,-1.07980000,133.96729000
337,56611,Kabupaten Rokan Hilir,1809,102,2.16599000,100.82514000
338,56424,Kabupaten Indragiri Hilir,1809,102,-0.33333000,103.16667000
339,56471,Kabupaten Kuantan Singingi,1809,102,-0.47532000,101.45857000
340,56354,Kabupaten Bengkalis,1809,102,0.98380000,102.50960000
341,56436,Kabupaten Kampar,1809,102,0.23440000,101.21310000
342,56787,Kota Pekanbaru,1809,102,0.53333000,101.46667000
343,56626,Kabupaten Siak,1809,102,0.97453000,102.01355000
344,56612,Kabupaten Rokan Hulu,1809,102,0.88333000,100.48333000
345,56586,Kabupaten Pelalawan,1809,102,0.20822000,102.18607000
346,56425,Kabupaten Indragiri Hulu,1809,102,-0.55000000,102.31667000
347,56752,Kota Dumai,1809,102,1.61592000,101.49170000
348,56453,Kabupaten Kepulauan Meranti,1809,102,0.97488000,102.69539000
349,56509,Kabupaten Majene,1817,102,-3.15000000,118.86667000
350,56521,Kabupaten Mamuju Tengah,1817,102,-2.82120000,119.26620000
351,56522,Kabupaten Mamuju Utara,1817,102,-1.51639000,119.42139000
352,56520,Kabupaten Mamuju,1817,102,-2.50000000,119.41667000
353,56596,Kabupaten Polewali Mandar,1817,102,-3.30000000,119.16667000
354,56517,Kabupaten Mamasa,1817,102,-2.96492000,119.30631000
355,56337,Kabupaten Bantaeng,1795,102,-5.48333000,119.98333000
356,56502,Kabupaten Luwu Timur,1795,102,-2.50957000,120.39780000
357,56404,Kabupaten Enrekang,1795,102,-3.50000000,119.86667000
358,56594,Kabupaten Pinrang,1795,102,-3.61667000,119.60000000
359,56766,Kota Makassar,1795,102,-5.15000000,119.45000000
360,56659,Kabupaten Takalar,1795,102,-5.41667000,119.51667000
361,56628,Kabupaten Sidenreng Rappang,1795,102,-3.85000000,119.96667000
362,56503,Kabupaten Luwu Utara,1795,102,-2.60000000,120.25000000
363,56662,Kabupaten Tana Toraja,1795,102,-3.00240000,119.79655000
364,56779,Kota Palopo,1795,102,-2.97841000,120.11078000
365,56412,Kabupaten Gowa,1795,102,-5.31667000,119.75000000
366,56635,Kabupaten Sinjai,1795,102,-5.21667000,120.15000000
367,56530,Kabupaten Maros,1795,102,-5.05000000,119.71667000
368,56684,Kabupaten Toraja Utara,1795,102,-2.92738000,119.79218000
369,56782,Kota Parepare,1795,102,-4.03333000,119.65000000
370,56640,Kabupaten Soppeng,1795,102,-4.38420000,119.89000000
371,56432,Kabupaten Jeneponto,1795,102,-5.63333000,119.73333000
372,56345,Kabupaten Barru,1795,102,-4.43333000,119.68333000
373,56689,Kabupaten Wajo,1795,102,-4.00000000,120.16667000
374,56374,Kabupaten Bone,1795,102,-4.70000000,120.13333000
375,56501,Kabupaten Luwu,1795,102,-2.55770000,121.32420000
376,56380,Kabupaten Bulukumba,1795,102,-5.41667000,120.23333000
377,56576,Kabupaten Pangkajene Dan Kepulauan,1795,102,-4.78270000,119.55060000
378,56328,Kabupaten Banggai Laut,1813,102,-1.61841000,123.49388000
379,56326,Kabupaten Banggai,1813,102,-0.91141000,122.71836000
380,56578,Kabupaten Parigi Moutong,1813,102,0.33680000,120.17841000
381,56401,Kabupaten Donggala,1813,102,-0.58333000,119.85000000
382,56780,Kota Palu,1813,102,-0.86972000,119.90000000
383,56630,Kabupaten Sigi,1813,102,-1.38500000,119.96694000
384,56383,Kabupaten Buol,1813,102,1.04656000,121.36867000
385,56682,Kabupaten Toli-Toli,1813,102,1.30862000,120.88643000
386,56541,Kabupaten Morowali Utara,1813,102,-1.72070000,121.24649000
387,56598,Kabupaten Poso,1813,102,-1.65000000,120.50000000
388,56327,Kabupaten Banggai Kepulauan,1813,102,-1.30236000,123.03726000
389,56372,Kabupaten Bombana,1796,102,-4.62570000,121.81641000
390,56546,Kabupaten Muna Barat,1796,102,-4.83333000,122.48333000
391,56462,Kabupaten Kolaka Timur,1796,102,-4.01807000,121.86172000
